"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 19, 2013","7,752.45","7,614.10","7,762.90","7,611.60","131.08M","1.62%"
"Feb 18, 2013","7,628.73","7,591.08","7,629.78","7,568.16","91.57M","0.46%"
"Feb 15, 2013","7,593.51","7,636.26","7,649.50","7,588.57","185.14M","-0.49%"
"Feb 14, 2013","7,631.19","7,697.89","7,729.36","7,607.48","113.78M","-1.05%"
"Feb 13, 2013","7,711.89","7,678.48","7,737.41","7,650.29","97.75M","0.67%"
"Feb 12, 2013","7,660.19","7,619.12","7,661.97","7,593.66","118.83M","0.35%"
"Feb 11, 2013","7,633.74","7,627.72","7,676.82","7,597.61","103.66M","-0.24%"
"Feb 08, 2013","7,652.14","7,607.57","7,655.31","7,577.34","123.64M","0.81%"
"Feb 07, 2013","7,590.85","7,581.37","7,661.31","7,565.32","144.80M","0.13%"
"Feb 06, 2013","7,581.18","7,665.88","7,694.42","7,537.29","152.98M","-1.09%"
"Feb 05, 2013","7,664.66","7,643.54","7,677.14","7,622.30","179.59M","0.35%"
"Feb 04, 2013","7,638.23","7,822.54","7,837.64","7,637.68","197.22M","-2.49%"
"Feb 01, 2013","7,833.39","7,792.59","7,853.37","7,784.97","128.95M","0.74%"
"Jan 31, 2013","7,776.05","7,800.45","7,812.34","7,765.20","171.42M","-0.45%"
"Jan 30, 2013","7,811.31","7,855.68","7,863.35","7,775.03","129.32M","-0.47%"
"Jan 29, 2013","7,848.57","7,841.96","7,857.14","7,800.12","114.47M","0.20%"
"Jan 28, 2013","7,833.00","7,859.83","7,871.79","7,831.72","88.20M","-0.32%"
"Jan 25, 2013","7,857.97","7,746.78","7,865.16","7,743.19","120.20M","1.42%"
"Jan 24, 2013","7,748.13","7,700.53","7,753.30","7,661.96","129.65M","0.53%"
"Jan 23, 2013","7,707.54","7,702.92","7,731.63","7,684.84","123.89M","0.15%"
"Jan 22, 2013","7,696.21","7,741.88","7,746.91","7,634.26","143.51M","-0.68%"
"Jan 21, 2013","7,748.86","7,727.77","7,749.82","7,719.02","71.75M","0.61%"
"Jan 18, 2013","7,702.23","7,747.13","7,753.49","7,702.23","133.35M","-0.43%"
"Jan 17, 2013","7,735.46","7,677.28","7,764.03","7,662.43","110.87M","0.58%"
"Jan 16, 2013","7,691.13","7,661.61","7,694.80","7,643.14","108.71M","0.20%"
"Jan 15, 2013","7,675.91","7,704.05","7,735.21","7,635.88","138.58M","-0.69%"
"Jan 14, 2013","7,729.52","7,737.61","7,785.82","7,702.36","41.22M","0.18%"
"Jan 11, 2013","7,715.53","7,725.93","7,731.45","7,683.92","174.96M","0.09%"
"Jan 10, 2013","7,708.47","7,732.14","7,773.69","7,685.08","176.13M","-0.16%"
"Jan 09, 2013","7,720.47","7,713.57","7,734.78","7,688.55","158.33M","0.32%"
"Jan 08, 2013","7,695.83","7,710.70","7,754.38","7,683.48","130.43M","-0.48%"
"Jan 07, 2013","7,732.66","7,760.01","7,767.55","7,713.42","151.70M","-0.56%"
"Jan 04, 2013","7,776.37","7,740.99","7,779.67","7,727.55","101.58M","0.26%"
"Jan 03, 2013","7,756.44","7,762.13","7,777.02","7,737.98","86.17M","-0.29%"
"Jan 02, 2013","7,778.78","7,689.46","7,789.94","7,689.46","140.35M","2.19%"
"Dec 28, 2012","7,612.39","7,649.89","7,665.68","7,602.89","48.12M","-0.57%"
"Dec 27, 2012","7,655.88","7,652.27","7,676.50","7,640.30","64.57M","0.26%"
"Dec 21, 2012","7,636.23","7,632.41","7,653.73","7,596.64","208.16M","-0.47%"
"Dec 20, 2012","7,672.10","7,642.99","7,675.45","7,635.39","102.03M","0.05%"
"Dec 19, 2012","7,668.50","7,675.33","7,682.90","7,655.71","128.89M","0.19%"
"Dec 18, 2012","7,653.58","7,634.28","7,667.91","7,626.25","127.20M","0.64%"
"Dec 17, 2012","7,604.94","7,604.16","7,627.14","7,564.07","89.70M","0.11%"
"Dec 14, 2012","7,596.47","7,599.03","7,619.26","7,571.16","93.63M","0.19%"
"Dec 13, 2012","7,581.98","7,618.62","7,618.62","7,561.96","119.24M","-0.43%"
"Dec 12, 2012","7,614.79","7,595.20","7,626.40","7,590.18","118.11M","0.33%"
"Dec 11, 2012","7,589.75","7,529.24","7,596.90","7,518.74","111.33M","0.78%"
"Dec 10, 2012","7,530.92","7,484.95","7,536.60","7,457.40","101.72M","0.17%"
"Dec 07, 2012","7,517.80","7,539.78","7,553.05","7,487.64","129.90M","-0.22%"
"Dec 06, 2012","7,534.54","7,469.54","7,554.51","7,461.19","138.74M","1.07%"
"Dec 05, 2012","7,454.55","7,480.59","7,482.28","7,428.70","125.61M","0.26%"
"Dec 04, 2012","7,435.12","7,428.13","7,466.25","7,417.30","96.65M","-0.00%"
"Dec 03, 2012","7,435.21","7,427.41","7,487.89","7,419.30","100.56M","0.40%"
"Nov 30, 2012","7,405.50","7,399.09","7,442.60","7,398.22","104.67M","0.06%"
"Nov 29, 2012","7,400.96","7,382.55","7,416.52","7,377.09","121.11M","0.78%"
"Nov 28, 2012","7,343.41","7,317.49","7,351.48","7,265.44","98.24M","0.15%"
"Nov 27, 2012","7,332.33","7,343.01","7,361.55","7,307.30","117.19M","0.55%"
"Nov 26, 2012","7,292.03","7,286.69","7,312.86","7,273.57","83.95M","-0.23%"
"Nov 23, 2012","7,309.13","7,258.33","7,311.55","7,219.55","104.51M","0.89%"
"Nov 22, 2012","7,244.99","7,210.46","7,253.02","7,205.20","126.77M","0.84%"
"Nov 21, 2012","7,184.71","7,148.91","7,194.79","7,139.99","98.22M","0.16%"
"Nov 20, 2012","7,172.99","7,098.13","7,186.61","7,092.23","109.24M","0.69%"
"Nov 19, 2012","7,123.84","7,020.23","7,130.87","7,007.21","137.51M","2.49%"
"Nov 16, 2012","6,950.53","7,045.63","7,059.83","6,950.53","189.84M","-1.32%"
"Nov 15, 2012","7,043.42","7,064.99","7,079.22","7,021.62","138.53M","-0.82%"
"Nov 14, 2012","7,101.92","7,156.34","7,182.81","7,084.63","146.56M","-0.94%"
"Nov 13, 2012","7,169.12","7,131.60","7,185.29","7,074.87","185.56M","0.01%"
"Nov 12, 2012","7,168.76","7,164.68","7,196.00","7,138.17","118.85M","0.07%"
"Nov 09, 2012","7,163.50","7,220.69","7,222.87","7,064.34","204.08M","-0.58%"
"Nov 08, 2012","7,204.96","7,260.35","7,287.00","7,184.18","188.73M","-0.39%"
"Nov 07, 2012","7,232.83","7,425.08","7,434.96","7,226.60","174.47M","-1.96%"
"Nov 06, 2012","7,377.76","7,336.46","7,388.98","7,319.73","107.33M","0.70%"
"Nov 05, 2012","7,326.47","7,320.98","7,337.47","7,304.45","78.95M","-0.51%"
"Nov 02, 2012","7,363.85","7,336.52","7,391.04","7,314.68","137.46M","0.38%"
"Nov 01, 2012","7,335.67","7,255.30","7,356.18","7,255.11","90.00M","1.03%"
"Oct 31, 2012","7,260.63","7,305.07","7,347.51","7,260.63","124.99M","-0.33%"
"Oct 30, 2012","7,284.40","7,239.69","7,292.83","7,239.04","86.88M","1.13%"
"Oct 29, 2012","7,203.16","7,205.05","7,225.32","7,171.96","70.91M","-0.40%"
"Oct 26, 2012","7,231.85","7,161.73","7,257.37","7,147.51","97.03M","0.44%"
"Oct 25, 2012","7,200.23","7,203.12","7,256.22","7,181.45","110.26M","0.10%"
"Oct 24, 2012","7,192.85","7,202.03","7,216.13","7,120.68","135.67M","0.27%"
"Oct 23, 2012","7,173.69","7,339.16","7,343.60","7,153.80","127.31M","-2.11%"
"Oct 22, 2012","7,328.05","7,372.36","7,390.10","7,313.24","100.70M","-0.71%"
"Oct 19, 2012","7,380.64","7,413.69","7,430.12","7,363.50","178.61M","-0.76%"
"Oct 18, 2012","7,437.23","7,401.41","7,447.81","7,389.01","145.42M","0.58%"
"Oct 17, 2012","7,394.55","7,381.08","7,399.99","7,367.59","129.16M","0.25%"
"Oct 16, 2012","7,376.27","7,309.08","7,387.78","7,293.90","132.65M","1.58%"
"Oct 15, 2012","7,261.25","7,237.40","7,302.23","7,237.40","128.06M","0.40%"
"Oct 12, 2012","7,232.49","7,260.57","7,291.24","7,232.42","124.91M","-0.68%"
"Oct 11, 2012","7,281.70","7,192.75","7,305.46","7,182.31","128.55M","1.06%"
"Oct 10, 2012","7,205.23","7,219.46","7,245.17","7,201.09","86.65M","-0.40%"
"Oct 09, 2012","7,234.53","7,306.33","7,308.13","7,221.50","100.58M","-0.78%"
"Oct 08, 2012","7,291.21","7,340.39","7,341.28","7,286.24","121.13M","-1.44%"
"Oct 05, 2012","7,397.87","7,327.70","7,409.78","7,312.79","115.17M","1.27%"
"Oct 04, 2012","7,305.21","7,368.21","7,374.86","7,283.48","129.88M","-0.23%"
"Oct 03, 2012","7,322.08","7,283.26","7,339.33","7,272.06","99.33M","0.22%"
"Oct 02, 2012","7,305.86","7,278.13","7,373.15","7,266.11","133.88M","-0.28%"
"Oct 01, 2012","7,326.73","7,227.81","7,339.20","7,225.29","126.10M","1.53%"
"Sep 28, 2012","7,216.15","7,330.61","7,337.17","7,215.95","147.38M","-1.01%"
"Sep 27, 2012","7,290.02","7,313.15","7,324.97","7,268.69","153.89M","0.19%"
"Sep 26, 2012","7,276.51","7,362.98","7,362.98","7,255.77","183.91M","-2.00%"
"Sep 25, 2012","7,425.11","7,406.22","7,438.89","7,369.39","137.22M","0.16%"
"Sep 24, 2012","7,413.16","7,419.65","7,440.49","7,388.20","127.43M","-0.52%"
"Sep 21, 2012","7,451.62","7,409.34","7,478.53","7,391.06","277.45M","0.84%"
"Sep 20, 2012","7,389.49","7,322.62","7,390.46","7,313.14","189.99M","-0.02%"
"Sep 19, 2012","7,390.76","7,387.18","7,396.12","7,326.24","147.35M","0.59%"
"Sep 18, 2012","7,347.69","7,350.09","7,375.00","7,304.25","173.48M","-0.76%"
"Sep 17, 2012","7,403.69","7,390.29","7,414.22","7,382.47","157.75M","-0.11%"
"Sep 14, 2012","7,412.13","7,397.98","7,446.47","7,388.79","217.51M","1.39%"
"Sep 13, 2012","7,310.32","7,341.78","7,353.22","7,280.23","142.29M","-0.45%"
"Sep 12, 2012","7,343.53","7,331.58","7,410.36","7,307.48","295.64M","0.46%"
"Sep 11, 2012","7,310.11","7,197.20","7,313.48","7,186.63","171.05M","1.34%"
"Sep 10, 2012","7,213.70","7,207.96","7,233.92","7,203.65","156.72M","-0.01%"
"Sep 07, 2012","7,214.50","7,183.92","7,248.51","7,182.60","256.35M","0.66%"
"Sep 06, 2012","7,167.33","6,984.31","7,172.32","6,977.86","199.50M","2.91%"
"Sep 05, 2012","6,964.69","6,941.66","7,003.53","6,892.86","106.81M","0.46%"
"Sep 04, 2012","6,932.58","7,012.99","7,015.71","6,920.00","88.15M","-1.17%"
"Sep 03, 2012","7,014.83","6,946.61","7,016.31","6,944.25","85.29M","0.63%"
"Aug 31, 2012","6,970.79","6,897.73","7,011.45","6,889.79","119.11M","1.09%"
"Aug 30, 2012","6,895.49","6,962.29","6,978.50","6,871.00","108.24M","-1.64%"
"Aug 29, 2012","7,010.57","7,003.02","7,029.80","6,945.71","68.94M","0.11%"
"Aug 28, 2012","7,002.68","7,004.05","7,031.16","6,976.01","85.89M","-0.64%"
"Aug 27, 2012","7,047.45","6,960.02","7,049.48","6,946.08","87.03M","1.10%"
"Aug 24, 2012","6,971.07","6,957.60","6,990.07","6,885.98","93.80M","0.31%"
"Aug 23, 2012","6,949.57","7,065.99","7,080.74","6,923.07","130.44M","-0.97%"
"Aug 22, 2012","7,017.75","7,048.30","7,051.77","7,005.26","124.00M","-1.01%"
"Aug 21, 2012","7,089.32","7,048.79","7,105.43","7,041.73","112.59M","0.79%"
"Aug 20, 2012","7,033.68","7,037.02","7,086.22","7,008.97","108.63M","-0.10%"
"Aug 17, 2012","7,040.88","7,011.37","7,041.11","7,000.85","164.03M","0.64%"
"Aug 16, 2012","6,996.29","6,958.39","7,001.40","6,929.43","115.10M","0.71%"
"Aug 15, 2012","6,946.80","6,953.01","6,972.64","6,910.39","76.01M","-0.40%"
"Aug 14, 2012","6,974.39","6,965.04","6,995.03","6,939.50","91.38M","0.94%"
"Aug 13, 2012","6,909.68","6,935.51","6,976.31","6,882.03","107.66M","-0.50%"
"Aug 10, 2012","6,944.56","6,927.71","6,955.38","6,891.90","142.18M","-0.29%"
"Aug 09, 2012","6,964.99","6,979.41","6,989.15","6,891.49","169.14M","-0.02%"
"Aug 08, 2012","6,966.15","6,944.89","6,966.15","6,907.29","121.07M","-0.03%"
"Aug 07, 2012","6,967.95","6,909.28","6,979.63","6,902.86","132.94M","0.71%"
"Aug 06, 2012","6,918.72","6,845.88","6,943.32","6,845.88","118.90M","0.77%"
"Aug 03, 2012","6,865.66","6,626.30","6,876.74","6,621.36","176.77M","3.93%"
"Aug 02, 2012","6,606.09","6,756.16","6,855.71","6,596.21","237.75M","-2.20%"
"Aug 01, 2012","6,754.46","6,775.99","6,800.10","6,735.89","112.33M","-0.26%"
"Jul 31, 2012","6,772.26","6,780.62","6,835.19","6,756.18","155.52M","-0.03%"
"Jul 30, 2012","6,774.06","6,729.19","6,796.61","6,703.26","138.64M","1.27%"
"Jul 27, 2012","6,689.40","6,605.42","6,690.43","6,513.97","147.76M","1.62%"
"Jul 26, 2012","6,582.96","6,393.20","6,595.58","6,324.53","192.52M","2.75%"
"Jul 25, 2012","6,406.52","6,387.84","6,475.33","6,375.15","115.69M","0.25%"
"Jul 24, 2012","6,390.41","6,420.82","6,456.00","6,378.00","127.06M","-0.45%"
"Jul 23, 2012","6,419.33","6,561.87","6,572.11","6,371.15","217.16M","-3.18%"
"Jul 20, 2012","6,630.02","6,741.90","6,775.74","6,620.72","180.46M","-1.90%"
"Jul 19, 2012","6,758.39","6,706.99","6,773.50","6,698.87","151.17M","1.11%"
"Jul 18, 2012","6,684.42","6,601.71","6,690.66","6,578.86","122.36M","1.62%"
"Jul 17, 2012","6,577.64","6,583.77","6,610.81","6,542.89","109.10M","0.18%"
"Jul 16, 2012","6,565.72","6,550.95","6,577.06","6,511.18","99.84M","0.13%"
"Jul 13, 2012","6,557.10","6,446.22","6,557.10","6,436.09","144.69M","2.15%"
"Jul 12, 2012","6,419.35","6,410.94","6,448.22","6,366.77","148.46M","-0.53%"
"Jul 11, 2012","6,453.85","6,413.17","6,496.53","6,399.40","112.36M","0.24%"
"Jul 10, 2012","6,438.33","6,397.46","6,491.40","6,349.62","128.39M","0.79%"
"Jul 09, 2012","6,387.57","6,408.64","6,420.78","6,375.69","117.90M","-0.35%"
"Jul 06, 2012","6,410.11","6,508.22","6,533.79","6,407.84","151.53M","-1.92%"
"Jul 05, 2012","6,535.56","6,561.77","6,641.86","6,475.92","180.05M","-0.45%"
"Jul 04, 2012","6,564.80","6,564.30","6,573.86","6,525.51","102.26M","-0.20%"
"Jul 03, 2012","6,578.21","6,508.33","6,578.21","6,505.39","141.68M","1.26%"
"Jul 02, 2012","6,496.08","6,405.39","6,520.40","6,390.55","162.08M","1.24%"
"Jun 29, 2012","6,416.28","6,296.74","6,416.28","6,261.74","223.08M","4.33%"
"Jun 28, 2012","6,149.91","6,232.12","6,240.09","6,096.94","245.95M","-1.27%"
"Jun 27, 2012","6,228.99","6,155.91","6,230.51","6,131.30","132.28M","1.50%"
"Jun 26, 2012","6,136.69","6,157.84","6,165.28","6,109.93","149.24M","0.07%"
"Jun 25, 2012","6,132.39","6,229.43","6,229.43","6,118.72","136.47M","-2.09%"
"Jun 22, 2012","6,263.25","6,273.10","6,318.06","6,256.34","131.81M","-1.26%"
"Jun 21, 2012","6,343.13","6,357.25","6,427.49","6,331.79","150.67M","-0.77%"
"Jun 20, 2012","6,392.13","6,364.06","6,402.21","6,333.97","119.37M","0.45%"
"Jun 19, 2012","6,363.36","6,254.77","6,375.27","6,233.25","135.67M","1.84%"
"Jun 18, 2012","6,248.20","6,304.77","6,316.14","6,221.87","176.32M","0.30%"
"Jun 15, 2012","6,229.41","6,164.56","6,251.59","6,158.78","320.68M","1.48%"
"Jun 14, 2012","6,138.61","6,146.92","6,167.49","6,078.22","143.57M","-0.23%"
"Jun 13, 2012","6,152.49","6,183.80","6,221.36","6,093.61","131.92M","-0.14%"
"Jun 12, 2012","6,161.24","6,141.92","6,211.14","6,083.81","148.39M","0.33%"
"Jun 11, 2012","6,141.05","6,255.65","6,287.54","6,130.28","159.99M","0.17%"
"Jun 08, 2012","6,130.82","6,082.63","6,144.76","6,053.95","123.39M","-0.22%"
"Jun 07, 2012","6,144.22","6,117.76","6,230.22","6,099.08","173.94M","0.82%"
"Jun 06, 2012","6,093.99","6,028.36","6,102.42","5,996.41","154.20M","2.09%"
"Jun 05, 2012","5,969.40","5,999.86","6,011.56","5,914.43","117.54M","-0.15%"
"Jun 04, 2012","5,978.23","5,976.46","6,030.81","5,942.38","111.33M","-1.19%"
"Jun 01, 2012","6,050.29","6,259.76","6,259.76","6,008.47","206.40M","-3.42%"
"May 31, 2012","6,264.38","6,297.68","6,322.69","6,208.09","147.22M","-0.26%"
"May 30, 2012","6,280.80","6,360.79","6,392.21","6,258.89","151.09M","-1.81%"
"May 29, 2012","6,396.84","6,396.65","6,441.26","6,334.75","125.66M","1.16%"
"May 28, 2012","6,323.19","6,425.10","6,426.27","6,311.33","89.97M","-0.26%"
"May 25, 2012","6,339.94","6,334.15","6,406.96","6,279.55","151.89M","0.38%"
"May 24, 2012","6,315.89","6,338.12","6,351.10","6,244.48","149.58M","0.48%"
"May 23, 2012","6,285.75","6,352.43","6,373.79","6,258.85","166.53M","-2.33%"
"May 22, 2012","6,435.60","6,381.83","6,446.00","6,351.02","142.26M","1.65%"
"May 21, 2012","6,331.04","6,269.31","6,364.40","6,244.02","126.85M","0.95%"
"May 18, 2012","6,271.22","6,254.82","6,335.55","6,229.30","194.38M","-0.60%"
"May 17, 2012","6,308.96","6,401.15","6,413.05","6,291.10","113.19M","-1.18%"
"May 16, 2012","6,384.26","6,344.92","6,442.97","6,297.38","182.18M","-0.26%"
"May 15, 2012","6,401.06","6,501.93","6,509.65","6,353.26","190.60M","-0.79%"
"May 14, 2012","6,451.97","6,499.79","6,520.86","6,404.28","128.71M","-1.94%"
"May 11, 2012","6,579.93","6,465.19","6,589.01","6,454.21","133.53M","0.95%"
"May 10, 2012","6,518.00","6,531.15","6,549.77","6,440.23","185.05M","0.66%"
"May 09, 2012","6,475.31","6,483.27","6,506.21","6,375.79","188.66M","0.47%"
"May 08, 2012","6,444.74","6,548.74","6,576.72","6,415.03","137.20M","-1.90%"
"May 07, 2012","6,569.48","6,515.94","6,578.95","6,410.03","136.81M","0.12%"
"May 04, 2012","6,561.47","6,682.96","6,684.89","6,546.00","162.53M","-1.99%"
"May 03, 2012","6,694.44","6,749.27","6,791.75","6,648.50","182.21M","-0.24%"
"May 02, 2012","6,710.77","6,861.30","6,875.87","6,664.57","159.61M","-0.75%"
"Apr 30, 2012","6,761.19","6,844.10","6,846.66","6,759.90","113.63M","-0.59%"
"Apr 27, 2012","6,801.32","6,662.31","6,825.41","6,652.51","160.82M","0.91%"
"Apr 26, 2012","6,739.90","6,702.61","6,750.65","6,642.04","166.76M","0.53%"
"Apr 25, 2012","6,704.50","6,622.96","6,733.34","6,622.90","177.31M","1.73%"
"Apr 24, 2012","6,590.41","6,566.11","6,604.54","6,508.10","170.34M","1.03%"
"Apr 23, 2012","6,523.00","6,666.79","6,668.12","6,499.07","197.03M","-3.36%"
"Apr 20, 2012","6,750.12","6,689.71","6,760.26","6,651.80","165.78M","1.18%"
"Apr 19, 2012","6,671.22","6,775.46","6,807.12","6,665.31","196.54M","-0.90%"
"Apr 18, 2012","6,732.03","6,780.49","6,812.84","6,718.10","138.94M","-1.01%"
"Apr 17, 2012","6,801.00","6,625.71","6,801.15","6,616.95","170.32M","2.65%"
"Apr 16, 2012","6,625.19","6,556.30","6,675.39","6,548.39","169.86M","0.63%"
"Apr 13, 2012","6,583.90","6,732.07","6,743.01","6,552.32","187.25M","-2.36%"
"Apr 12, 2012","6,743.24","6,710.37","6,761.78","6,651.81","194.64M","1.03%"
"Apr 11, 2012","6,674.73","6,628.66","6,722.52","6,603.07","163.59M","1.03%"
"Apr 10, 2012","6,606.43","6,694.72","6,737.92","6,606.43","178.36M","-2.49%"
"Apr 05, 2012","6,775.26","6,817.85","6,831.36","6,685.80","197.22M","-0.13%"
"Apr 04, 2012","6,784.06","6,940.61","6,944.40","6,772.95","192.79M","-2.84%"
"Apr 03, 2012","6,982.28","7,053.91","7,081.06","6,981.21","130.86M","-1.05%"
"Apr 02, 2012","7,056.65","6,973.99","7,057.20","6,911.63","137.22M","1.58%"
"Mar 30, 2012","6,946.83","6,924.82","6,959.71","6,898.91","131.06M","1.04%"
"Mar 29, 2012","6,875.15","6,980.09","6,993.74","6,841.97","168.70M","-1.77%"
"Mar 28, 2012","6,998.80","7,056.05","7,110.54","6,998.80","133.05M","-1.13%"
"Mar 27, 2012","7,078.90","7,106.77","7,153.68","7,075.16","143.18M","-0.00%"
"Mar 26, 2012","7,079.23","7,022.64","7,102.05","6,969.97","121.41M","1.20%"
"Mar 23, 2012","6,995.62","6,986.90","7,026.90","6,908.97","133.08M","0.21%"
"Mar 22, 2012","6,981.26","7,053.42","7,071.09","6,938.20","165.78M","-1.27%"
"Mar 21, 2012","7,071.32","7,088.76","7,114.01","7,012.04","134.46M","0.23%"
"Mar 20, 2012","7,054.94","7,121.92","7,124.63","7,032.07","151.23M","-1.39%"
"Mar 19, 2012","7,154.22","7,143.93","7,154.83","7,095.13","144.66M","-0.05%"
"Mar 16, 2012","7,157.82","7,145.78","7,194.33","7,142.75","359.06M","0.19%"
"Mar 15, 2012","7,144.45","7,093.97","7,153.11","7,072.27","149.75M","0.92%"
"Mar 14, 2012","7,079.42","7,028.92","7,099.34","7,028.15","212.92M","1.19%"
"Mar 13, 2012","6,995.91","6,957.25","7,020.04","6,941.96","149.28M","1.37%"
"Mar 12, 2012","6,901.35","6,868.97","6,911.27","6,846.90","126.64M","0.31%"
"Mar 09, 2012","6,880.21","6,848.52","6,912.42","6,830.63","154.68M","0.67%"
"Mar 08, 2012","6,834.54","6,723.33","6,838.39","6,703.89","206.87M","2.45%"
"Mar 07, 2012","6,671.11","6,638.48","6,682.68","6,612.61","181.61M","0.57%"
"Mar 06, 2012","6,633.11","6,835.97","6,840.33","6,633.11","216.45M","-3.40%"
"Mar 05, 2012","6,866.46","6,876.89","6,902.58","6,815.47","169.82M","-0.79%"
"Mar 02, 2012","6,921.37","6,944.45","6,954.89","6,904.10","197.18M","-0.29%"
"Mar 01, 2012","6,941.77","6,831.97","6,949.45","6,817.73","187.15M","1.25%"
"Feb 29, 2012","6,856.08","6,914.66","6,967.14","6,843.27","195.54M","-0.46%"
"Feb 28, 2012","6,887.63","6,867.23","6,900.51","6,809.22","149.73M","0.56%"
"Feb 27, 2012","6,849.60","6,817.46","6,868.58","6,743.65","168.65M","-0.22%"
"Feb 24, 2012","6,864.43","6,871.25","6,890.90","6,826.34","155.82M","0.81%"
"Feb 23, 2012","6,809.46","6,838.94","6,903.51","6,733.59","261.56M","-0.50%"
"Feb 22, 2012","6,843.87","6,914.68","6,915.18","6,821.80","129.08M","-0.93%"
"Feb 21, 2012","6,908.18","6,936.91","6,971.03","6,873.54","139.94M","-0.58%"
"Feb 20, 2012","6,948.25","6,892.04","6,956.67","6,878.53","131.24M","1.46%"
"Feb 17, 2012","6,848.03","6,811.02","6,874.53","6,794.89","168.88M","1.42%"
"Feb 16, 2012","6,751.96","6,665.24","6,751.96","6,651.72","166.24M","-0.09%"
"Feb 15, 2012","6,757.94","6,807.55","6,830.10","6,736.56","163.43M","0.44%"
"Feb 14, 2012","6,728.19","6,712.68","6,788.57","6,698.32","148.10M","-0.15%"
"Feb 13, 2012","6,738.47","6,748.68","6,774.60","6,709.63","140.97M","0.68%"
"Feb 10, 2012","6,692.96","6,730.54","6,751.08","6,649.56","228.64M","-1.41%"
"Feb 09, 2012","6,788.80","6,782.14","6,838.13","6,746.10","242.28M","0.59%"
"Feb 08, 2012","6,748.76","6,800.72","6,829.88","6,735.67","220.44M","-0.08%"
"Feb 07, 2012","6,754.20","6,772.75","6,788.77","6,682.89","143.20M","-0.16%"
"Feb 06, 2012","6,764.83","6,752.03","6,781.43","6,714.82","123.04M","-0.03%"
"Feb 03, 2012","6,766.67","6,649.57","6,767.46","6,635.63","194.73M","1.67%"
"Feb 02, 2012","6,655.63","6,640.05","6,667.98","6,606.37","156.00M","0.59%"
"Feb 01, 2012","6,616.64","6,482.95","6,630.48","6,482.56","210.40M","2.44%"
"Jan 31, 2012","6,458.91","6,489.04","6,533.22","6,450.10","158.04M","0.22%"
"Jan 30, 2012","6,444.45","6,454.54","6,491.52","6,414.33","140.51M","-1.04%"
"Jan 27, 2012","6,511.98","6,507.77","6,574.19","6,484.35","150.01M","-0.43%"
"Jan 26, 2012","6,539.85","6,453.62","6,559.07","6,430.37","197.22M","1.84%"
"Jan 25, 2012","6,421.85","6,448.87","6,456.57","6,366.65","170.09M","0.04%"
"Jan 24, 2012","6,419.22","6,372.49","6,420.05","6,339.00","246.10M","-0.27%"
"Jan 23, 2012","6,436.62","6,387.33","6,467.34","6,349.69","270.71M","0.50%"
"Jan 20, 2012","6,404.39","6,410.75","6,431.26","6,371.69","272.36M","-0.18%"
"Jan 19, 2012","6,416.26","6,377.24","6,420.35","6,333.70","335.56M","0.97%"
